model,tahun,harga,transmisi,odometer,jenis,pajak,konsumsiBBM,mesin
 PCX,2015.97,18629.73,Manual,55465.55,Skuter,25.56,112.87,97.89
 BeAT ,2016.75,15140.29,Automatic,23341.22,Skuter,13.96,123.97,45.85
 PCX,2011.88,23797.75,Kopling,76262.64,Sport,155.95,87.23,35.76
 CRF 150,2011.28,31917.39,Automatic,60231.36,Trail,74.37,87.45,73.22
 BeAT,2018.95,8913.15,Automatic,13545.23,Skuter,28.61,101.18,32.42
 BeAT,2012.86,15698.57,Automatic,24646.04,Skuter,127.17,50.52,72.56
 BeAT,2011.43,8193.96,Kopling,57824.02,Skuter,274.54,44.21,143.49
 CRF 150,2012.52,23296.62,Kopling,105823.83,Trail,217.26,101.68,125.97
 PCX,2011.31,26539.03,Kopling,68031.97,Sport,244.68,61.46,141.24
 Vario 125,2014.13,32873.75,Manual,81579.73,Bebek,261.57,41.1,120.95
 CRF 150,2017.42,12499.53,Manual,41280.76,Trail,291.79,58.54,53.21
 BeAT,2013.73,33444.64,Kopling,68622.69,Skuter,228.97,62.79,121.81
 Supra GTR,2014.55,5772.73,Manual,54029.26,Skuter,182.52,121.63,138.44
 CRF 150,2016.4,22612.43,Manual,78943.57,Sport,109.63,95.7,142.06
 BeAT Street,2015.07,5581.48,Manual,7341.67,Sport,54.49,79.49,102.48
 Vario 125,2017.89,31683.86,Kopling,59432.21,Sport,206.0,121.98,31.7
 BeAT,2017.93,20328.51,Automatic,36217.2,Bebek,298.48,115.6,5.96
 CB150R,2011.08,24682.0,Kopling,39769.61,Trail,140.21,77.66,22.08
 Revo,2017.22,29743.27,Kopling,114451.58,Trail,217.1,115.85,144.83
 Revo,2014.69,8488.54,Manual,22886.69,Sport,148.53,67.22,69.31
 Genio,2018.91,5003.02,Manual,38011.81,Bebek,129.58,50.35,128.25
 Revo,2014.87,31219.21,Automatic,61384.45,Trail,123.09,50.57,69.76
 Vario 125,2018.9,13624.6,Automatic,102933.89,Skuter,151.39,92.24,99.12
 Sonic 150,2017.04,7823.01,Automatic,50415.99,Skuter,110.07,76.6,3.62
 BeAT ,2012.99,18414.52,Automatic,88913.45,Skuter,224.63,91.92,37.48
 Vario 125,2015.31,22465.55,Kopling,102151.12,Trail,262.28,94.55,65.44
 BeAT Street,2018.94,4765.25,Automatic,37867.21,Sport,264.87,30.17,94.59
 Vario 125,2017.86,12375.47,Kopling,47601.59,Skuter,68.31,33.24,25.73
 CRF 150,2011.78,4822.32,Manual,43343.05,Sport,268.77,79.67,114.68
 Verza,2016.65,16913.04,Automatic,99383.98,Bebek,102.47,46.53,54.66
 BeAT ,2013.76,31725.23,Manual,6608.81,Skuter,92.79,89.36,122.62
 CB150R,2011.06,34456.77,Manual,37679.52,Bebek,218.03,81.56,14.7
 Revo,2014.23,23674.25,Kopling,81329.53,Sport,91.41,84.82,101.96
 BeAT ,2012.88,8841.93,Automatic,67920.52,Trail,15.89,57.34,44.0
 Revo,2017.55,32060.6,Kopling,52724.37,Sport,112.09,90.06,119.31
 Genio,2013.7,19905.42,Manual,64920.77,Skuter,216.44,108.46,60.33
 BeAT ,2017.62,8595.82,Automatic,24638.6,Skuter,98.09,124.81,99.8
 BeAT,2011.0,32555.95,Manual,52068.69,Sport,188.87,109.33,140.15
 Revo,2013.46,27431.28,Manual,60420.87,Skuter,198.04,82.08,3.09
 CB150R,2012.93,26627.47,Automatic,107424.01,Skuter,220.12,46.76,1.67
 BeAT,2012.87,25924.73,Automatic,32080.6,Bebek,269.14,94.1,115.54
 Supra X 125,2011.55,10049.4,Automatic,103498.83,Trail,129.77,118.95,96.96
 PCX,2012.5,10382.2,Kopling,77191.8,Sport,49.93,48.55,43.95
 PCX,2015.44,25273.05,Kopling,3784.28,Bebek,95.68,52.83,74.16
 CB150R,2013.33,10654.13,Manual,86650.4,Skuter,129.65,42.45,6.29
 Verza,2014.34,17485.12,Automatic,5574.0,Bebek,214.17,99.46,28.87
 Supra X 125,2014.01,28196.67,Manual,118741.87,Trail,3.94,67.44,63.67
 Genio,2018.01,28257.53,Manual,104064.56,Sport,94.74,34.08,125.11
 CB150R,2018.24,17940.31,Manual,36376.17,Trail,233.95,112.87,71.95
 BeAT,2014.94,28514.53,Manual,31677.75,Trail,201.26,82.09,87.95
 PCX,2013.64,29963.16,Manual,46270.98,Bebek,219.52,60.12,131.06
 CRF 150,2011.85,24227.35,Automatic,43297.25,Bebek,243.54,61.37,46.32
 PCX,2018.63,10925.66,Kopling,45199.9,Trail,234.97,56.15,105.1
 PCX,2011.48,12347.89,Automatic,38839.1,Skuter,204.65,72.18,129.25
 BeAT,2013.38,13621.73,Automatic,74472.94,Sport,131.9,60.69,30.39
 Supra GTR,2013.38,7443.17,Automatic,20718.1,Skuter,295.08,81.15,53.47
 CB150R,2013.56,12321.31,Kopling,100928.31,Skuter,170.72,103.03,146.97
 Vario 125,2012.31,10335.79,Kopling,96977.46,Sport,60.83,93.42,147.48
 Genio,2017.27,18004.8,Kopling,57453.54,Bebek,87.84,56.56,33.48
 PCX,2011.98,32141.34,Automatic,101722.35,Skuter,208.07,79.29,9.97
 CRF 150,2016.08,7058.68,Kopling,30469.84,Bebek,277.42,109.49,40.64
 Revo,2011.99,26270.64,Manual,3457.73,Sport,53.62,34.62,59.66
 CB150R,2011.56,25241.54,Kopling,74246.39,Skuter,24.7,35.59,66.15
 BeAT Street,2018.28,6786.44,Automatic,55268.16,Bebek,264.46,81.95,92.82
 BeAT,2012.52,32582.34,Automatic,68123.01,Bebek,274.58,89.99,134.93
 Supra GTR,2017.57,21534.76,Manual,107206.38,Skuter,82.91,48.51,49.55
 CB150R,2015.36,15146.87,Kopling,115511.47,Sport,113.19,100.29,127.5
 Genio,2011.62,27402.25,Kopling,76040.12,Trail,198.06,90.69,14.02
 CRF 150,2018.64,11828.54,Manual,91289.02,Bebek,98.98,117.56,6.28
 Supra GTR,2012.98,25435.81,Automatic,11251.82,Sport,263.15,44.39,75.61
 Genio,2017.88,5037.95,Automatic,20300.64,Skuter,32.27,100.88,8.95
 CB150R,2012.35,29987.69,Kopling,87659.14,Bebek,11.39,36.11,58.87
 Vario 125,2017.83,17781.48,Kopling,52145.03,Bebek,62.55,82.83,134.52
 BeAT Street,2011.11,23663.18,Kopling,53862.83,Bebek,85.83,81.53,36.22
 Genio,2015.09,10701.4,Kopling,37701.47,Sport,33.88,65.67,105.9
 Supra GTR,2017.16,24923.02,Kopling,72851.94,Bebek,19.71,109.92,45.35
 Supra GTR,2018.48,27892.12,Automatic,23177.33,Bebek,226.68,28.42,6.74
 Genio,2018.27,18562.78,Automatic,75153.34,Skuter,49.28,78.46,83.5
 Sonic 150,2017.56,23071.46,Automatic,21840.0,Bebek,274.18,49.06,125.23
 CB150R,2018.11,18035.91,Automatic,8900.71,Sport,110.4,100.12,61.42
 Sonic 150,2012.59,31693.76,Manual,40260.56,Skuter,201.18,32.18,92.59
 Verza,2013.27,19332.02,Automatic,28586.74,Trail,67.62,108.66,135.0
 CB150R,2013.31,30062.59,Manual,105988.87,Skuter,72.1,109.29,118.45
 Genio,2014.02,28800.38,Automatic,7856.77,Bebek,172.41,108.79,29.08
 Supra X 125,2014.15,16606.34,Kopling,22171.19,Trail,168.19,42.8,110.01
 CRF 150,2015.36,10977.41,Kopling,65952.8,Skuter,230.62,89.15,75.28
 Genio,2012.28,16468.36,Kopling,57992.88,Bebek,227.34,29.39,111.9
 Sonic 150,2016.53,29576.16,Manual,6785.9,Skuter,201.21,110.25,74.18
 Vario 125,2012.34,10900.91,Automatic,2244.31,Sport,134.74,98.13,19.19
 CRF 150,2013.48,20160.89,Automatic,117646.09,Bebek,267.19,79.52,85.49
 Genio,2015.03,28948.41,Manual,78908.83,Sport,186.77,98.87,73.82
 Genio,2017.37,14827.14,Manual,44384.32,Bebek,297.06,37.15,77.69
 Vario 125,2016.92,23835.3,Manual,56741.59,Sport,245.81,79.28,131.84
 Genio,2016.16,11462.46,Manual,32753.02,Trail,13.29,56.25,134.23
 CRF 150,2012.25,7208.41,Manual,41968.5,Sport,96.18,122.34,68.03
 PCX,2015.38,28582.99,Kopling,77756.92,Skuter,171.56,111.14,68.36
 Supra X 125,2011.7,6886.72,Automatic,105261.75,Bebek,216.44,99.13,77.28
 Revo,2014.02,12265.83,Manual,23055.55,Skuter,165.1,118.57,77.94
 Supra X 125,2014.31,30477.56,Kopling,100267.09,Sport,235.84,61.64,142.56
 BeAT,2011.32,14608.5,Manual,15693.23,Bebek,84.8,115.39,97.41
 BeAT Street,2013.19,34157.04,Kopling,26686.77,Sport,55.17,59.55,41.62
 Genio,2018.65,34365.73,Manual,5765.01,Trail,16.18,99.08,79.73
 PCX,2018.63,12168.94,Automatic,17958.78,Trail,171.99,99.43,94.08
 CB150R,2013.82,5077.48,Manual,109319.97,Trail,206.58,29.78,95.97
 Genio,2011.34,25796.27,Manual,55448.1,Sport,97.84,63.02,87.79
 Sonic 150,2012.43,17869.33,Automatic,10529.09,Sport,184.08,29.88,26.66
 PCX,2014.14,6942.39,Automatic,114311.5,Trail,15.65,124.72,5.04
 Vario 125,2018.58,25873.0,Manual,104812.36,Sport,29.79,39.85,50.68
 PCX,2012.13,4771.63,Automatic,90186.19,Skuter,210.53,80.65,64.13
 BeAT,2017.11,30948.27,Automatic,111222.48,Sport,110.42,104.68,9.27
 Vario 125,2011.87,8124.82,Kopling,27291.21,Skuter,201.4,47.52,122.25
 Verza,2018.85,7771.0,Automatic,99797.37,Trail,249.52,75.05,51.61
 Revo,2014.05,9279.8,Automatic,82574.67,Sport,255.79,86.92,137.04
 BeAT ,2017.2,33758.35,Manual,103726.0,Trail,51.65,43.54,23.16
 CRF 150,2013.74,25425.19,Manual,95154.82,Bebek,145.89,103.52,8.54
 PCX,2016.02,28800.99,Kopling,42159.26,Sport,220.18,57.04,72.35
 CRF 150,2012.54,16204.81,Manual,92505.96,Sport,232.19,48.47,28.37
 Supra GTR,2012.17,14291.62,Automatic,32271.35,Trail,235.4,82.15,140.61
 Sonic 150,2018.5,11114.67,Automatic,40052.83,Trail,68.45,67.8,1.55
 Genio,2018.34,18794.74,Automatic,14087.08,Trail,57.76,117.27,61.89
 Sonic 150,2018.1,21015.5,Manual,111411.18,Bebek,177.0,113.37,139.01
 CRF 150,2016.0,23509.74,Automatic,35630.16,Bebek,222.33,74.89,57.66
 Supra X 125,2017.47,11820.84,Automatic,62646.92,Trail,95.74,62.85,13.97
 BeAT ,2011.55,33396.06,Kopling,47434.83,Sport,31.41,59.58,45.43
 Supra X 125,2013.68,9095.3,Kopling,114335.18,Sport,215.02,53.95,74.7
 Verza,2013.51,33926.41,Kopling,40812.55,Trail,89.91,80.82,27.77
 BeAT ,2016.09,4262.5,Manual,92993.92,Skuter,49.91,106.08,69.98
 BeAT ,2013.85,18809.64,Automatic,102038.41,Bebek,44.32,58.14,125.45
 Supra X 125,2012.19,14199.74,Automatic,52644.02,Bebek,94.47,46.44,130.89
 Vario 125,2015.77,17811.2,Automatic,45886.32,Skuter,177.8,74.12,7.39
 BeAT,2017.52,21603.16,Kopling,89370.03,Trail,107.52,34.7,24.14
 CRF 150,2014.06,17388.95,Automatic,108801.43,Sport,6.2,96.02,41.29
 Supra X 125,2012.06,16741.81,Automatic,90215.51,Sport,29.07,78.28,89.23
 Sonic 150,2012.57,26659.24,Automatic,28114.46,Bebek,87.15,76.15,54.15
 Vario 125,2012.9,25197.65,Automatic,105908.4,Skuter,197.91,57.14,126.61
 Sonic 150,2013.4,29796.23,Automatic,46993.47,Sport,29.55,115.75,107.5
 BeAT,2016.14,11597.47,Manual,69189.58,Bebek,168.2,36.78,15.07
 Verza,2015.81,22815.68,Automatic,99216.88,Sport,35.97,112.37,93.68
 Genio,2016.57,22056.49,Manual,23557.34,Sport,63.48,64.54,16.95
 BeAT,2013.9,15334.45,Automatic,93695.68,Sport,51.66,113.42,38.26
 BeAT Street,2017.59,18963.51,Manual,71534.92,Bebek,20.17,98.69,26.68
 CB150R,2012.63,13588.69,Automatic,106500.68,Skuter,201.4,38.1,25.96
 Vario 125,2014.75,8224.4,Automatic,21624.87,Trail,139.02,108.66,92.46
 Verza,2017.41,10469.38,Automatic,50888.05,Skuter,249.32,94.17,84.54
 BeAT Street,2012.44,7090.92,Automatic,99382.49,Sport,29.67,31.13,26.4
 Supra GTR,2011.88,25110.09,Kopling,3653.78,Skuter,43.42,40.97,148.53
 Verza,2018.07,24413.03,Automatic,14592.5,Sport,91.94,89.66,63.28
 Supra X 125,2013.74,33456.97,Manual,117939.91,Bebek,229.76,92.27,14.56
 Supra X 125,2016.47,26564.24,Kopling,34381.9,Bebek,91.73,100.43,18.09
 BeAT,2011.2,5422.78,Kopling,116172.44,Bebek,122.53,97.86,87.58
 CB150R,2016.52,31386.57,Automatic,22867.48,Sport,90.48,91.97,146.86
 Verza,2013.53,30713.6,Manual,43877.01,Skuter,24.07,102.33,85.79
 CRF 150,2011.45,17630.15,Manual,89972.87,Trail,281.83,83.78,142.36
 Revo,2015.88,22077.34,Kopling,78784.55,Trail,164.56,53.3,66.62
 Genio,2012.93,34251.67,Manual,69765.28,Bebek,236.35,116.5,65.38
 BeAT,2014.09,20406.36,Automatic,63738.41,Trail,197.51,29.77,75.0
 Supra X 125,2011.64,32044.14,Automatic,100629.36,Sport,154.28,63.56,104.61
 CB150R,2012.18,6389.73,Automatic,29034.81,Skuter,26.9,98.7,55.14
 Genio,2013.38,9759.63,Automatic,53451.69,Trail,192.82,69.43,129.58
 Verza,2011.72,17550.11,Automatic,19681.36,Trail,46.61,30.41,4.39
 CRF 150,2018.29,22042.83,Kopling,71508.89,Skuter,124.31,34.4,65.96
 Verza,2011.05,29264.49,Automatic,30869.81,Trail,188.73,90.92,76.65
 BeAT ,2014.87,34631.79,Automatic,40670.52,Skuter,234.67,121.59,91.05
 CB150R,2011.99,15930.78,Kopling,56837.89,Sport,205.51,81.53,41.41
 BeAT Street,2013.46,5278.32,Kopling,4540.8,Sport,201.46,77.16,64.12
 Supra X 125,2018.41,28794.75,Kopling,12208.33,Sport,44.71,58.88,72.68
 CRF 150,2012.29,22655.07,Manual,82096.75,Bebek,103.84,52.9,103.04
 Revo,2018.73,9993.34,Manual,51863.18,Sport,12.87,30.04,116.03
 Verza,2012.65,19237.15,Automatic,103141.35,Trail,215.84,54.48,110.67
 Revo,2016.93,26958.34,Automatic,83125.41,Bebek,285.78,71.56,51.24
 Verza,2015.37,27835.08,Automatic,2344.15,Bebek,79.23,47.2,149.92
 Supra X 125,2018.08,19386.59,Manual,73952.76,Bebek,26.31,36.47,127.3
 Genio,2015.43,13321.39,Automatic,12418.57,Sport,142.67,97.62,39.0
 PCX,2015.28,34178.79,Automatic,93274.82,Bebek,257.01,114.78,29.27
 Genio,2012.56,24495.25,Manual,118050.8,Sport,165.59,118.87,47.1
 Verza,2012.33,16535.6,Kopling,63891.32,Sport,14.03,87.95,67.85
 Sonic 150,2018.33,12549.17,Manual,81726.15,Bebek,292.28,33.12,127.62
 PCX,2013.62,26608.68,Automatic,29313.15,Bebek,248.59,99.86,116.75
 BeAT Street,2013.98,11354.88,Manual,52878.31,Trail,39.48,38.68,127.69
 PCX,2017.08,9156.18,Kopling,102118.32,Bebek,276.54,92.97,40.79
 Revo,2013.71,20329.29,Kopling,21089.82,Sport,135.21,103.6,89.02
 CB150R,2018.62,12846.32,Kopling,32633.65,Trail,111.57,98.41,42.49
 Revo,2016.9,23420.21,Kopling,53800.28,Trail,138.32,120.33,16.35
 BeAT,2015.78,7478.57,Kopling,85193.49,Sport,250.37,99.6,102.63
 Revo,2018.05,24232.51,Kopling,45617.13,Bebek,197.84,95.24,21.45
 BeAT Street,2011.4,12637.57,Automatic,110547.05,Bebek,17.77,53.39,100.15
 Sonic 150,2013.06,3806.58,Automatic,12504.72,Skuter,287.28,117.7,97.19
 Genio,2014.72,7759.28,Manual,45019.45,Bebek,44.34,45.42,121.54
 Genio,2012.82,32926.87,Automatic,84805.83,Skuter,223.67,115.77,20.93
 Supra GTR,2016.95,30859.6,Kopling,27980.38,Trail,190.84,58.33,117.52
 Verza,2018.35,11087.37,Automatic,78623.91,Trail,56.26,40.63,149.89
 Sonic 150,2014.39,28083.43,Manual,20712.6,Trail,51.22,108.19,127.66
 Supra GTR,2013.74,22785.83,Kopling,7977.58,Skuter,261.1,28.24,112.77
 BeAT,2018.69,34090.26,Automatic,15629.59,Sport,125.91,108.71,99.32
 Supra X 125,2014.56,15455.12,Automatic,110812.08,Sport,196.37,53.44,63.27
 Verza,2014.91,25059.89,Manual,66309.46,Trail,151.22,113.82,109.58
 Verza,2013.81,5781.25,Kopling,95088.25,Skuter,218.21,95.07,108.63
 BeAT ,2018.28,16161.52,Manual,40530.8,Skuter,143.77,92.62,94.72
 BeAT ,2015.55,33869.15,Kopling,71122.62,Trail,86.21,63.44,119.44
 Vario 125,2017.1,20614.66,Kopling,59626.57,Bebek,109.02,33.76,67.31
 Vario 125,2017.49,12780.55,Automatic,112665.58,Trail,257.72,108.52,18.19
 Revo,2013.73,7551.33,Manual,89349.88,Skuter,140.41,44.58,83.86
 Supra X 125,2014.47,25748.38,Manual,87345.92,Bebek,64.03,64.11,39.76
 PCX,2017.79,23917.86,Manual,6844.88,Sport,280.38,86.23,57.66
 PCX,2013.91,15465.51,Kopling,66064.58,Bebek,238.98,74.78,2.61
 BeAT ,2017.35,33467.42,Manual,56336.75,Sport,16.7,47.27,57.42
 BeAT ,2018.53,4491.71,Kopling,110559.99,Skuter,299.68,41.64,121.32
 BeAT ,2015.99,13274.88,Manual,31669.6,Trail,208.48,39.95,81.41
 Sonic 150,2016.93,32535.45,Manual,33139.33,Trail,48.08,111.71,1.47
 CB150R,2017.44,13811.86,Automatic,49789.59,Trail,71.15,31.06,70.48
 Vario 125,2017.76,11669.04,Manual,30025.64,Trail,207.73,122.77,43.72
 Sonic 150,2014.16,20466.14,Automatic,16590.65,Trail,233.93,47.26,71.63
 Genio,2011.41,29500.79,Automatic,102273.57,Skuter,71.71,38.7,60.7
 PCX,2014.22,7017.08,Kopling,67077.26,Skuter,77.09,83.97,139.8
 BeAT,2016.39,33220.3,Manual,102738.08,Trail,92.14,35.76,6.18
 BeAT Street,2014.6,28604.48,Manual,99181.49,Bebek,179.41,86.44,102.54
 Verza,2016.99,9453.83,Manual,34575.82,Trail,51.54,110.51,127.65
 Vario 125,2013.86,26012.94,Automatic,65837.24,Sport,31.27,32.65,143.89
 Supra GTR,2016.08,15809.33,Manual,11182.31,Sport,203.66,105.59,26.65
 CRF 150,2012.49,16350.19,Kopling,109078.62,Sport,233.73,66.26,79.7
 Genio,2016.99,28236.87,Kopling,48956.15,Sport,150.28,43.47,6.54
 BeAT,2015.37,33836.92,Manual,47710.55,Trail,109.15,45.08,74.88
 Vario 125,2012.63,7750.54,Automatic,37012.89,Sport,129.61,117.12,18.82
 BeAT Street,2013.34,16922.24,Kopling,55592.24,Bebek,116.52,38.73,125.68
 Sonic 150,2016.99,18803.9,Kopling,31012.76,Trail,288.0,112.08,17.08
 Supra X 125,2014.86,15539.55,Automatic,45495.74,Sport,230.43,80.79,76.99
 Verza,2012.73,15130.14,Kopling,95511.97,Trail,62.43,31.79,78.16
 Vario 125,2018.74,5429.73,Automatic,99548.67,Trail,115.26,73.05,145.75
 CB150R,2016.72,25187.12,Kopling,37180.81,Trail,163.2,107.29,98.25
 BeAT ,2018.66,17408.45,Automatic,56574.77,Skuter,183.9,98.44,43.18
 BeAT ,2014.42,9876.37,Kopling,104203.76,Sport,140.46,75.41,36.12
 Verza,2014.8,29258.43,Manual,7588.49,Skuter,243.04,111.42,19.24
 BeAT Street,2018.18,28838.09,Kopling,106006.91,Bebek,230.28,39.68,113.48
 BeAT,2015.2,18973.93,Kopling,27180.01,Bebek,151.55,116.26,103.61
 Sonic 150,2016.66,13110.36,Manual,81227.25,Skuter,256.33,110.1,91.48
 BeAT ,2013.02,23706.85,Manual,69933.45,Sport,225.33,96.7,6.13
 Vario 125,2014.57,12789.06,Manual,66449.46,Trail,233.57,107.34,114.42
 Supra GTR,2011.99,11162.21,Manual,102502.46,Bebek,286.92,80.75,96.28
 PCX,2012.65,26590.33,Automatic,13341.88,Bebek,79.94,93.49,144.58
 PCX,2011.01,5057.11,Automatic,42221.97,Bebek,80.29,82.38,88.08
 Genio,2011.31,6755.68,Kopling,64721.28,Sport,266.69,62.48,45.59
 BeAT,2018.82,4010.78,Kopling,96846.44,Skuter,231.67,83.18,57.23
 Revo,2012.94,8570.67,Kopling,26857.48,Skuter,277.96,52.97,26.38
 Supra X 125,2016.31,5951.42,Automatic,95862.92,Sport,18.94,70.71,108.44
 Verza,2017.71,34867.04,Kopling,48412.06,Bebek,188.33,55.24,106.16
 Genio,2015.41,12809.58,Kopling,23618.42,Sport,43.39,39.92,30.1
 Revo,2012.23,8456.01,Automatic,90692.59,Sport,151.17,59.22,23.77
 Sonic 150,2016.82,11317.84,Kopling,12086.07,Skuter,46.72,110.64,11.55
 CB150R,2015.8,33005.18,Automatic,61958.01,Sport,38.42,64.96,136.8
 CB150R,2016.85,20027.48,Automatic,8906.56,Sport,3.65,100.56,34.96
 Supra X 125,2017.16,15180.96,Manual,43326.77,Bebek,189.07,44.99,51.62
 BeAT,2018.8,31047.94,Manual,72113.1,Trail,107.71,69.17,42.08
 BeAT ,2015.59,16122.3,Automatic,66823.0,Bebek,31.56,39.14,62.04
 Vario 125,2013.73,14250.93,Automatic,49002.35,Skuter,96.85,41.45,107.11
 Genio,2016.19,10266.01,Manual,51872.36,Trail,50.68,87.89,130.59
 CRF 150,2011.55,15585.88,Kopling,28072.48,Bebek,282.51,86.93,27.39
 Genio,2018.18,13679.24,Kopling,55029.69,Sport,96.0,48.7,102.96
 Verza,2011.96,24930.21,Kopling,113550.01,Sport,100.19,74.02,52.88
 Verza,2013.62,12833.69,Automatic,101454.44,Trail,251.96,111.74,147.08
 CB150R,2017.53,21807.05,Manual,18478.95,Trail,194.33,44.9,44.84
 CB150R,2015.78,5854.77,Kopling,4894.98,Sport,213.05,29.86,1.08
 BeAT,2014.15,9767.03,Manual,111228.54,Skuter,190.8,91.24,77.35
 BeAT Street,2014.79,16509.64,Manual,63367.85,Bebek,283.86,33.19,22.61
 Supra GTR,2017.84,33030.88,Automatic,64672.46,Sport,62.1,123.05,6.67
 Supra GTR,2013.72,15568.88,Kopling,93249.5,Bebek,296.71,87.13,104.74
 BeAT Street,2017.96,24517.45,Manual,38416.99,Bebek,249.29,73.63,109.84
 BeAT ,2011.71,11757.47,Automatic,58091.76,Bebek,176.69,69.71,69.1
 Supra GTR,2017.21,7762.32,Automatic,115362.91,Bebek,198.71,83.59,101.53
 BeAT,2017.78,5625.28,Automatic,80475.34,Skuter,194.65,36.79,80.74
 CRF 150,2012.45,13327.6,Kopling,19480.49,Skuter,17.52,118.21,94.47
 CRF 150,2014.44,8717.87,Kopling,17066.33,Skuter,65.4,88.69,89.51
 Vario 125,2012.32,9227.95,Automatic,25424.59,Sport,288.44,45.85,99.87
 Vario 125,2016.65,27533.93,Kopling,91601.53,Sport,160.31,82.57,29.94
 CRF 150,2015.28,4293.13,Kopling,36144.76,Sport,113.51,40.93,40.31
 Genio,2016.08,21202.12,Manual,3907.59,Skuter,228.61,29.7,65.99
 PCX,2012.57,15637.82,Automatic,112481.61,Bebek,157.36,89.16,66.92
 BeAT Street,2012.69,19602.85,Automatic,21359.31,Skuter,3.95,90.9,116.16
 Vario 125,2011.33,21358.74,Kopling,2515.61,Sport,220.87,84.62,55.11
 Revo,2013.58,13575.76,Automatic,29291.67,Trail,219.67,45.8,24.38
 CB150R,2015.48,13006.1,Automatic,29044.25,Sport,49.54,86.53,37.72
 Verza,2017.86,26680.4,Automatic,51043.72,Bebek,287.0,33.48,32.21
 BeAT,2016.34,30981.97,Kopling,109683.15,Skuter,67.17,87.1,109.75
 CRF 150,2014.48,9807.35,Kopling,104835.02,Trail,137.32,81.74,70.55
 Supra GTR,2018.62,6844.61,Kopling,55148.76,Trail,34.42,91.56,106.29
 BeAT Street,2016.75,31809.33,Manual,49737.07,Bebek,180.98,114.86,62.43
 Genio,2018.44,14715.39,Automatic,66692.81,Skuter,112.64,110.48,133.46
 CRF 150,2015.22,20999.55,Manual,30035.56,Trail,105.95,123.12,147.53
 Supra X 125,2013.07,15016.39,Kopling,7531.03,Sport,248.09,122.7,100.48
 Verza,2011.42,7723.91,Manual,111899.17,Bebek,2.87,102.92,129.57
 Revo,2016.81,22185.56,Automatic,23357.82,Trail,239.38,120.77,76.19
 Supra GTR,2011.97,20182.87,Automatic,24734.63,Bebek,171.43,112.13,140.19
 Revo,2013.42,10132.2,Kopling,56980.21,Skuter,295.83,98.58,124.74
 CB150R,2015.26,17896.86,Kopling,59233.73,Skuter,176.83,35.31,148.77
 CRF 150,2015.52,28662.97,Manual,3559.95,Skuter,16.61,32.76,93.46
 CB150R,2015.8,22219.7,Kopling,18799.21,Sport,15.19,109.25,116.88
 BeAT,2012.33,6822.72,Manual,45884.32,Trail,264.95,75.5,81.43
 BeAT ,2014.04,20896.72,Automatic,81838.07,Skuter,252.36,107.02,38.87
 Genio,2015.94,25723.73,Automatic,28266.49,Sport,103.77,58.35,53.21
 Verza,2018.76,28530.55,Automatic,51162.46,Skuter,185.41,66.57,134.1
 Sonic 150,2016.82,23426.84,Automatic,66967.66,Skuter,146.88,95.92,8.39
 Sonic 150,2018.38,8561.78,Automatic,105941.9,Trail,290.15,116.79,88.72
 Verza,2017.1,25955.7,Manual,39756.13,Sport,284.99,36.51,55.87
 Supra X 125,2015.73,24931.39,Automatic,17105.33,Skuter,295.15,111.56,58.0
 BeAT,2012.54,4561.09,Manual,58958.28,Sport,259.93,104.92,132.69
 Genio,2016.33,16645.12,Automatic,89249.52,Sport,272.87,58.61,128.07
 Revo,2015.99,14186.71,Manual,14316.99,Skuter,65.18,62.46,89.83
 Supra X 125,2015.82,24683.99,Manual,51358.83,Skuter,249.3,32.51,40.94
 PCX,2014.92,10542.22,Manual,3483.58,Bebek,212.66,29.53,71.32
 Verza,2015.23,22233.61,Kopling,5339.54,Trail,288.84,74.27,61.24
 Revo,2013.68,32290.11,Manual,58214.81,Skuter,171.38,37.27,53.04
 Sonic 150,2015.15,28689.64,Manual,36476.6,Bebek,25.55,46.82,15.42
 Vario 125,2012.58,32547.56,Automatic,100825.48,Trail,179.22,110.14,81.47
 BeAT Street,2017.44,34327.41,Manual,72239.87,Skuter,205.97,83.39,45.27
 BeAT ,2012.49,4131.9,Manual,54800.3,Sport,66.1,89.46,99.12
 Sonic 150,2011.68,23227.91,Kopling,49388.27,Trail,118.23,46.19,47.88
 Genio,2014.49,16679.18,Automatic,59896.41,Sport,179.55,108.38,64.67
 CB150R,2016.27,30625.6,Kopling,6148.99,Bebek,112.23,112.19,7.85
 BeAT Street,2014.5,11655.37,Kopling,106436.17,Skuter,112.48,78.76,148.88
 BeAT Street,2013.21,34406.14,Kopling,118850.35,Bebek,39.93,116.52,76.14
 Vario 125,2015.47,22946.07,Manual,22744.59,Skuter,282.22,109.95,3.64
 BeAT ,2013.78,28556.57,Kopling,15555.14,Skuter,225.15,98.94,81.18
 CRF 150,2018.46,6469.62,Kopling,18284.18,Sport,0.37,99.21,130.55
 BeAT ,2018.38,9522.7,Automatic,79166.78,Bebek,229.68,38.22,115.88
 PCX,2015.02,27460.44,Automatic,79215.47,Sport,221.94,54.27,105.14
 PCX,2013.62,4484.96,Automatic,101156.91,Sport,2.92,34.48,20.92
 Supra GTR,2016.9,29284.78,Automatic,89850.14,Sport,110.88,28.84,98.66
 Sonic 150,2011.29,4234.2,Kopling,54301.04,Bebek,182.02,43.36,114.94
