model,tahun,harga,transmisi,odometer,jenis,pajak,konsumsiBBM,mesin
 BeAT Street,2014.2143825476708,15595.229574523575,Manual,70099.4565584066,Sport,227.28055811412509,107.98617798013284,112.6792236964035
 Supra X 125,2015.446372821141,5629.176311080622,Automatic,40299.03488263557,Trail,199.481921640052,71.89504158375466,71.4200779003079
 Supra X 125,2017.2824429462205,19482.733936406185,Manual,27400.686066492337,Skuter,207.22094100245857,73.93751602872904,45.54799957833421
 BeAT,2013.9342040271267,26164.677178623344,Automatic,30951.362470620435,Trail,-12.91556158646958,51.953234687741784,82.69817237575501
 Revo,2012.93119874104,13612.90035216837,Manual,39397.8397636586,Trail,112.50823390375204,47.098916505015566,50.43238044982175
 Vario 125,2011.6418017047697,11869.489717799275,Automatic,105295.71954575038,Sport,132.6162760557845,73.2299615352244,46.19105072153971
 Sonic 150,2016.0630357562493,32746.6356870709,Kopling,59225.02532497105,Sport,276.7532853920487,115.70543730045962,85.99471438824588
 Supra GTR,2018.139693715652,6306.297022510018,Manual,10713.413263904811,Bebek,102.25120146470935,61.59650089476587,68.40656667120409
 Verza,2017.8709762239032,543.3289346536367,Automatic,139320.1710768119,Skuter,-45.22104777061924,64.98337170816569,84.07369040201955
 BeAT ,2016.5915965222484,8764.667857279734,Automatic,21230.26183667949,Sport,66.0212832405272,4.20527322005924,9.718713765991096
 Vario 125,2016.4274437618053,5282.358744253424,Automatic,40029.73252811439,Sport,95.40351645600492,54.14729874561483,68.95641673277058
 BeAT Street,2018.8626919392816,22595.10366866436,Kopling,105086.58985002384,Trail,-32.77024877263628,24.72430700288102,-20.8129646129496
 Revo,2015.722765786531,15883.267371359909,Manual,74457.35895591645,Trail,235.1155623160137,87.89509296008599,31.4969319855022
 Supra GTR,2016.444887824831,17150.434790656655,Automatic,44167.69093436839,Trail,17.538057113175455,74.9393507138273,72.68605697232859
 BeAT ,2014.2215681485704,29484.65885037208,Kopling,18108.943991089152,Sport,190.31218852363733,97.99921429604605,128.7534890096733
 Sonic 150,2011.8272974472368,12912.259139355974,Kopling,27166.927068493984,Skuter,58.44144402412648,55.6854725395435,99.63276425179
 Sonic 150,2013.38673689162,26089.38714727189,Kopling,29226.934239662274,Sport,281.2562179911046,81.9680246463407,80.40298092111588
 Verza,2014.9381178442284,32705.09978205296,Kopling,60490.421917826425,Sport,128.40848589321297,88.50034360733402,60.2926992272491
 BeAT Street,2015.098947928004,15029.985198939476,Kopling,66788.44536989233,Skuter,111.0112556861592,60.322412504613524,65.7249131131054
 Vario 125,2019.388477204429,25747.32523995469,Kopling,55162.39571768462,Sport,197.3610605510791,122.95818876767616,132.74334736961256
 CB150R,2015.1460667338129,16951.56923760421,Kopling,58907.76736827869,Sport,65.7357571950856,32.724146355553664,28.875465276521595
 Vario 125,2017.6698091397336,27428.363169241165,Manual,24291.079151356986,Skuter,201.41485719819,85.69688448751378,45.27342028389083
 Vario 125,2013.958762106403,5003.288700078487,Manual,70281.71384640713,Sport,110.79207630147212,94.35923222696664,122.45081863545676
 Sonic 150,2014.2425110164188,4338.125607185259,Kopling,104072.71356027514,Bebek,101.11162184614508,67.48061504536076,61.70585735359144
 CB150R,2011.903259768298,15608.629671557475,Automatic,54678.58610685802,Bebek,144.57368824665693,98.16460631143907,160.01397331679766
 CB150R,2013.2522701000144,11136.737494892075,Automatic,54011.4116805782,Trail,58.6751372009781,82.23552401193305,106.25760900516882
 Verza,2016.1709184208448,14481.427030650528,Automatic,63090.302883365104,Sport,135.7170087752092,93.45026329443034,126.24884250715704
 BeAT ,2014.9765619935345,17151.876689807345,Kopling,98517.88083361097,Skuter,181.18005069365452,46.474105619955495,6.514957574498467
 Supra GTR,2017.1273699074093,25594.481318773,Automatic,29629.84341617572,Skuter,-45.821668497094976,71.88205062963118,122.13523602220404
 Genio,2015.375953207745,15461.325193014884,Manual,109901.83939264658,Bebek,245.625066829842,86.92064365745725,39.940292826677975
 CRF 150,2014.1487464929817,11721.390970275845,Manual,74665.18059460614,Trail,222.0242727557818,115.54206475151237,107.33691163769134
 BeAT ,2019.8989690169528,15965.857802823784,Manual,61231.30792537775,Sport,-6.891440366780046,50.98862766236448,60.85436868155284
 CRF 150,2014.7432563865896,12213.063234213276,Manual,101770.2100847758,Skuter,-20.25109112285889,70.03248443626825,86.10966534271047
 Sonic 150,2017.6333809757905,10731.647321904706,Kopling,19796.29432949876,Skuter,224.246821759366,72.15151718989206,28.88055998100436
 Genio,2014.0366382201737,4630.125998270014,Manual,78115.63661140902,Sport,217.6132708973665,40.122353377810555,2.4262213120095453
 Supra GTR,2016.5908302045057,19748.841278839427,Automatic,74976.17434765153,Trail,205.48547632534456,98.53211336934707,82.99866033700958
 Genio,2017.093056071732,14014.191299828304,Automatic,28235.87790375152,Bebek,29.766320000254424,42.75510250008519,63.86437140452665
 Verza,2015.438584279082,27807.39351733397,Manual,76014.10268650427,Sport,308.8282130209929,123.90731182215133,38.0281424995199
 Vario 125,2009.54528328912,6118.375673705354,Manual,69945.27195498922,Sport,87.36247535591798,12.356105505453044,4.085367324133145
 Sonic 150,2015.001147808712,14253.415039703974,Manual,54132.85427226144,Sport,172.60748211476803,22.48511883906871,-38.67406972673395
 CB150R,2017.788496288283,35415.104383130085,Automatic,89777.81093495846,Bebek,173.66203101898697,132.8347325050135,99.06041750435408
 Supra X 125,2016.172066836329,10681.290256190156,Automatic,40682.73983862402,Skuter,288.6234384553179,84.15903877555387,65.53233025721333
 Sonic 150,2015.984339429408,16999.056617817852,Manual,69500.92533062148,Sport,162.80907749417358,78.01084464375015,50.51275580264805
 CRF 150,2010.999022869284,8199.0775825889,Automatic,55743.527903524446,Sport,187.72519087212063,57.46500047719027,85.67940666483534
 Supra GTR,2013.302564713617,7007.696494425767,Automatic,39213.12462105888,Sport,145.46883111078935,101.39256449240072,120.19654212304135
 Genio,2015.9050533035893,33028.48566332837,Kopling,77459.89854147176,Sport,49.50935904859483,76.69957670355122,88.12331695662377
 Supra GTR,2015.9028128744865,20661.46069084656,Manual,53140.47411811082,Trail,-46.67192620024281,36.196993587686976,57.4341563105011
 BeAT ,2017.7521812701432,20325.74193974759,Manual,9839.361408534663,Trail,154.87263206011605,112.81037789932991,168.3420183946315
 Verza,2014.626071704896,3881.606513911589,Kopling,-1387.759854710006,Trail,31.01444094021645,31.7135659211882,49.13964903835465
 Sonic 150,2015.8923294789304,22348.1293785152,Kopling,87253.53386259024,Skuter,182.09656618465647,62.03295473628921,15.81592033586147
 BeAT ,2014.9968290346665,29524.98545156556,Automatic,18477.414732644906,Sport,164.83055615408645,102.06677954743635,80.8137268974974
 BeAT Street,2012.689803336613,29453.593583082868,Kopling,69811.09508359771,Sport,162.74619414598197,95.68908118045805,65.51097364432341
 Sonic 150,2009.77221460086,25130.08777963508,Manual,62130.38200678785,Sport,61.82492959775924,84.44446446549323,117.29812648819107
 BeAT ,2015.950241225923,8975.084759568972,Manual,47637.58296652669,Sport,240.93083154669483,66.68740269824956,53.85324380799629
 CB150R,2015.3591520998648,21938.2112850154,Manual,127212.45695106548,Bebek,192.7765537060967,119.70078029125237,69.4039560511289
 Sonic 150,2013.5377472724613,25123.36391513921,Automatic,66398.72295252462,Bebek,50.78652932324104,45.40515995178953,39.235041952614296
 Revo,2011.2360537971208,2999.844887651117,Automatic,86109.67133098881,Bebek,329.39251532572945,129.29688245849258,111.2939284103158
 Verza,2016.4072003094643,9048.822852594314,Manual,69996.98384383276,Sport,134.01124418361317,69.40826667997985,82.69781975733125
 PCX,2014.3477218674216,27105.403010589223,Manual,52325.845566219,Bebek,37.70704087014134,59.13247905703089,64.6659516941702
 Verza,2016.2396551055715,26996.569992253782,Automatic,59596.503496629695,Bebek,87.07522294866435,72.2455396923583,70.05690853373186
 Genio,2019.2453687851,5209.120892308805,Automatic,110165.19858976084,Skuter,22.74023538168734,62.62233977889403,75.59795212200189
 Supra X 125,2010.0351748661103,26268.49434464289,Kopling,97487.78921894117,Skuter,268.6078303143859,93.1806951285263,14.621845293473465
 PCX,2013.350516975284,19980.904444547792,Automatic,127052.22490489377,Bebek,244.6942334082052,148.0557303408885,126.58261960240075
 Genio,2014.4777401240096,26142.579511497945,Automatic,67834.98817889113,Bebek,215.4669394066032,135.69845538654863,124.05581542981
 Genio,2018.3044034546856,13422.77937082392,Manual,30238.52795657853,Skuter,199.32293646452203,64.85065291923729,78.2673224263579
 CB150R,2011.1964352443024,24922.066811640863,Manual,45174.04862676977,Bebek,259.0858233028235,103.71591265447792,73.66539068994392
 CB150R,2019.410494339225,26707.07153694095,Manual,19600.67274102344,Sport,131.3365821346474,87.26560662100215,33.598817238501866
 BeAT,2015.2715650006169,15967.461256842813,Kopling,86500.17564952325,Bebek,188.3098578519005,124.65946241749604,150.89582857216632
 Vario 125,2014.7384343337449,19284.04096804645,Automatic,40198.07429486656,Sport,82.48589901319998,110.58958428745352,140.48029227494615
 CRF 150,2014.5037597743508,13296.974152885265,Kopling,-44311.775934231446,Bebek,138.92657394750478,41.97208484234146,93.4985053962014
 Vario 125,2013.9560355010983,33965.9653429073,Automatic,144567.08913071654,Trail,190.65983018175623,132.80425475969747,111.82743159087914
 Vario 125,2017.369216378286,18043.76804891337,Automatic,40722.20262961045,Bebek,-112.0306785570705,52.93175051830302,129.50095378933003
 Supra X 125,2012.502222953742,10839.308865990455,Manual,40517.21531776002,Trail,98.95932476271852,83.80784872462557,120.7591642274192
 CRF 150,2015.75342302532,12692.185220370558,Automatic,117457.01491024662,Bebek,166.22237023339835,76.15633078276898,39.64725243550232
 BeAT Street,2014.0757913244584,20263.665277353,Kopling,18900.02039249037,Bebek,145.43538478010916,54.07787028197444,63.11827617625681
 PCX,2013.2067295081984,25893.869984487126,Manual,99147.6155829805,Sport,113.30125078266175,107.14849291137575,96.67584385992336
 Supra GTR,2020.905365933114,7120.92471453866,Kopling,40145.84593641451,Skuter,202.5810958068838,89.71286426140101,85.27090832561805
 Vario 125,2015.9227428155675,35727.38908084263,Kopling,14945.780834506288,Skuter,91.41596910593256,93.61341088078902,108.9428384096364
 Supra X 125,2016.3693200857929,21898.24093737521,Manual,118624.2202461236,Sport,47.33999181120687,104.77126294662254,104.23485554083588
 BeAT,2017.575380509765,23316.040848105968,Automatic,91840.74080155134,Skuter,253.55046758610675,130.92276231471692,87.15035215946757
 Sonic 150,2011.690927990433,18251.18392839843,Kopling,91734.78827928905,Trail,241.4540951635972,47.97831027871659,-35.603096793324454
 Sonic 150,2018.988395761833,19297.5775038642,Automatic,72831.97812264672,Trail,100.7218387917068,111.24246601305977,127.01873380186846
 Genio,2009.1900853950588,17792.062484263337,Manual,80752.71238022775,Bebek,146.19154927608415,82.36540990271286,112.64505626644032
 CRF 150,2013.1914776854744,28270.321705475875,Automatic,18081.87037618389,Trail,224.5968152576923,138.39394773604056,165.61738066030065
 Genio,2013.9036813188973,19053.2731122228,Automatic,64069.410664875126,Skuter,155.85448928993011,66.87269739646344,55.9542223739371
 Supra X 125,2016.296792040636,26017.14783663627,Manual,28464.899102496973,Trail,197.52848230886943,64.96082178957053,-2.841208797699892
 Revo,2015.4620986092225,15226.01217347153,Automatic,12716.333660390052,Bebek,192.8447595323342,64.81128414664536,68.7453672102924
 Revo,2014.5756045367143,20882.52290470099,Kopling,74313.74973462596,Trail,124.72117891557896,94.40209334121002,96.18056641340873
 BeAT,2014.9315914470512,11900.578311547792,Kopling,99884.90036847602,Skuter,196.30411469013728,84.33929367099441,57.48109940872101
 BeAT ,2012.710313312527,30056.108073037474,Kopling,47129.81759284709,Sport,69.36651910113109,84.69086284746014,135.58597586773467
 Supra GTR,2011.5164439898435,11632.557084503947,Automatic,52994.09821971635,Bebek,185.87649903542825,41.7281501843151,48.08953654330645
 CB150R,2016.6297179630496,16204.288815957832,Kopling,21299.0665902886,Sport,145.72840535671392,55.88067850600069,72.17140544854392
 CB150R,2016.5542850183544,16294.318739132015,Automatic,60496.7650544273,Trail,121.1595612154829,69.90321954837096,65.92310139719677
 CRF 150,2018.6025623400449,15943.950103596864,Automatic,86261.71058070376,Bebek,45.21174041304559,132.60769979474912,195.97935673582785
 CRF 150,2013.142613885152,25616.78643421172,Automatic,87338.07338448157,Bebek,163.3655579695274,89.47445419449723,37.49926954755821
 Vario 125,2016.552236478964,16279.06651731169,Automatic,78907.23197050064,Trail,155.38269104007136,97.1668836652561,101.65147556800284
 Revo,2014.3068232589733,31650.17178976024,Manual,39085.32488849567,Bebek,80.10764800641246,40.62399059461143,24.79077540283147
 Vario 125,2017.696554689704,11769.790994016445,Kopling,38000.5346542169,Trail,15.198648860086138,41.041808989083094,91.2838948655678
 CB150R,2017.3090779462243,20646.52593683212,Kopling,87470.74618184776,Sport,11.11817209052333,59.916600585568986,35.41558353221023
 BeAT ,2015.444832730828,12153.390545455772,Automatic,88038.65511391565,Sport,130.30120875097447,118.28351209243952,123.87996649637915
 PCX,2014.178462943726,22907.33387722329,Manual,54363.62324043688,Skuter,178.35242306706186,117.50716834533726,115.62023976572183
 PCX,2017.1687442718808,18981.196030424664,Automatic,45664.97602236058,Skuter,310.65653242072113,122.80952408059873,88.20744589327361
 CRF 150,2016.4466695075048,17731.14797000818,Kopling,100196.24362926674,Trail,148.20933667869974,77.71978874430494,16.599686661935962
 BeAT ,2013.3853767936748,29804.0244949368,Kopling,47931.32113939396,Trail,12.754454727739784,76.30913901104545,74.22458302053563
 Genio,2011.9060396578896,13244.674099371314,Manual,85777.66706568429,Sport,134.34324432654333,74.32116469588827,63.41921814958541
 CB150R,2014.2957259649,24394.87954020068,Automatic,55566.61679583578,Bebek,259.3449275256612,126.26113501486286,112.2728848293687
 PCX,2018.443718594608,12214.728922970377,Manual,24400.26407263588,Trail,93.55179417255438,39.79092386778407,37.65382500435376
 BeAT ,2017.5954091412605,20137.09540585797,Automatic,115427.61788928272,Bebek,247.96484022868125,133.99202371361605,126.25333880996442
 BeAT ,2012.4014938513928,8381.209494322778,Manual,64358.69735188177,Skuter,167.14277777406386,83.16841810806866,118.17194948666427
 CB150R,2012.274038308288,13171.211970790264,Kopling,35926.12150925713,Sport,207.5295857805196,46.554690979291266,17.332947498478624
 Verza,2017.8901844383763,18386.39011475364,Manual,12652.503039891402,Trail,311.418089259319,96.21943599766858,67.05933716770512
 BeAT ,2012.347898467398,35430.75732518982,Kopling,16102.328423790452,Skuter,-5.407374899134652,67.26570244183753,74.30505622880152
 BeAT ,2016.1302511007368,20030.331077647188,Kopling,47487.699841906346,Trail,228.926836723525,115.31434298409475,119.8324036816334
 Sonic 150,2013.542584808866,33993.18690481282,Automatic,126133.0842741014,Skuter,143.96230971854231,114.2016720449442,46.94062623215969
 Revo,2018.6774090290608,21104.31951475291,Manual,40241.0046613778,Sport,70.71770609712893,70.12469956899795,85.45517521273223
 Vario 125,2013.187664387831,15646.221878960308,Manual,109785.73841112314,Trail,143.4536979925877,109.62954063812235,123.84181272214788
 CB150R,2017.5882220752685,32957.00775205306,Manual,55774.67455233274,Trail,297.0272518808872,116.63235896157421,87.33542633563808
 Sonic 150,2015.3842418631727,23051.511049148743,Manual,19827.494671237007,Bebek,266.5093636192418,50.31506828543097,-3.461920656277428
 BeAT ,2015.5390746304336,13349.09263813728,Automatic,44055.15988967205,Bebek,-19.41809395179999,37.98946263836376,55.22119442072969
 Verza,2010.4286532480337,23353.02215871061,Automatic,16410.774269435424,Trail,86.09051388353132,67.37503704621169,115.45246620067488
 Vario 125,2009.893802151428,16495.294134732176,Automatic,30956.132733668943,Sport,232.9033175495005,98.46523467806544,110.07604068121046
